"","monthyear_date","site","mths_since_irs","precip","precip_lag","tested","cases","proportion_rdt","count_rdt","notsuspect","suspect","tpr","tpr_adj_cases","cases_adjusted","month","time_cat"
"88",2017-02-01,"Atiak",0,2.96760940551758,2.53466987609863,719,577,1,719,857,805,0.80250347705146,69.0152990264256,646,2,0
"89",2017-02-01,"Padibe",0,1.8467116355896,9.45709800720215,200,168,1,200,830,206,0.84,5.04,173,2,0
"90",2017-02-01,"Namokora",0,2.05905771255493,18.8632965087891,362,119,0.988950276243094,358,212,377,0.328729281767956,4.93093922651934,124,2,0
"91",2017-03-01,"Aduku",0,4.7679328918457,4.53589630126953,573,145,0.113438045375218,65,952,652,0.253054101221641,19.9912739965096,165,3,0
"92",2017-03-01,"Anyeke",1,3.39671444892883,3.01044130325317,865,354,0.995375722543353,861,1051,954,0.409248554913295,36.4231213872832,390,3,1
"93",2017-03-01,"Aboke",1,3.07836556434631,3.88586521148682,321,137,0.330218068535826,106,604,328,0.426791277258567,2.98753894080997,140,3,1
"94",2017-03-01,"Awach",0,5.19227457046509,1.86313331127167,1322,909,0.981089258698941,1297,925,1386,0.687594553706505,44.0060514372163,953,3,0
"95",2017-03-01,"Lalogi",0,3.62708234786987,3.09281015396118,1194,854,1,1194,1231,1213,0.715242881072027,13.5896147403685,868,3,0
"96",2017-03-01,"Patongo",1,3.11582708358765,3.59834003448486,672,199,0.959821428571429,645,689,762,0.296130952380952,26.6517857142857,226,3,1
"97",2017-03-01,"Atiak",1,6.26955890655518,2.96760940551758,1206,733,0.959369817578773,1157,999,1267,0.607794361525705,37.075456053068,770,3,1
"98",2017-03-01,"Padibe",0,3.28863549232483,1.8467116355896,479,241,0.997912317327766,478,956,480,0.503131524008351,0.503131524008351,242,3,0
"99",2017-03-01,"Namokora",0,1.98437094688416,2.05905771255493,1393,452,0.98851399856425,1377,448,1405,0.324479540559943,3.89375448671931,456,3,0
"100",2017-04-01,"Aduku",0,9.10364532470703,4.7679328918457,980,544,0.495918367346939,486,784,1064,0.555102040816327,46.6285714285714,591,4,0
"101",2017-04-01,"Anyeke",2,8.23838996887207,3.39671444892883,628,280,0.987261146496815,620,795,709,0.445859872611465,36.1146496815287,316,4,1
"102",2017-04-01,"Aboke",2,9.09477996826172,3.07836556434631,311,170,0.282958199356913,88,581,366,0.546623794212219,30.064308681672,200,4,1
"103",2017-04-01,"Awach",0,6.30400276184082,5.19227457046509,1667,1359,0.986802639472106,1645,784,1774,0.815236952609478,87.2303539292142,1446,4,0
"104",2017-04-01,"Lalogi",0,6.58111333847046,3.62708234786987,1438,1018,1,1438,999,1459,0.707927677329624,14.8664812239221,1033,4,0
"105",2017-04-01,"Patongo",2,10.0952558517456,3.11582708358765,515,172,0.916504854368932,472,600,555,0.333980582524272,13.3592233009709,185,4,1
"106",2017-04-01,"Atiak",2,6.52907371520996,6.26955890655518,875,452,1,875,709,920,0.516571428571429,23.2457142857143,475,4,1
"107",2017-04-01,"Padibe",0,5.40020847320557,3.28863549232483,620,346,1,620,571,621,0.558064516129032,0.558064516129032,347,4,0
"108",2017-04-01,"Namokora",0,8.46566581726074,1.98437094688416,1036,348,0.997104247104247,1033,251,1048,0.335907335907336,4.03088803088803,352,4,0
"109",2017-05-01,"Aduku",0,4.46103668212891,9.10364532470703,1535,903,0.355700325732899,546,962,1765,0.588273615635179,135.302931596091,1038,5,0
"110",2017-05-01,"Anyeke",3,5.03997611999512,8.23838996887207,812,465,1,812,1170,1009,0.572660098522167,112.814039408867,578,5,1
"111",2017-05-01,"Aboke",3,5.09708738327026,9.09477996826172,671,496,0.900149031296572,604,1198,783,0.73919523099851,82.7898658718331,579,5,1
"112",2017-05-01,"Awach",0,4.63683176040649,6.30400276184082,1710,1323,0.998245614035088,1707,890,1812,0.773684210526316,78.9157894736842,1402,5,0
"113",2017-05-01,"Lalogi",0,5.67038011550903,6.58111333847046,1971,1421,1,1971,1167,1997,0.720953830542872,18.7447995941147,1440,5,0
"114",2017-05-01,"Patongo",3,7.49364900588989,10.0952558517456,665,208,0.926315789473684,616,742,696,0.312781954887218,9.69624060150376,218,5,1
"115",2017-05-01,"Atiak",3,3.60818839073181,6.52907371520996,1398,700,0.998569384835479,1396,1096,1449,0.50071530758226,25.5364806866953,726,5,1
"116",2017-05-01,"Padibe",0,5.97236824035645,5.40020847320557,1044,896,1,1044,369,1072,0.85823754789272,24.0306513409962,920,5,0
"117",2017-05-01,"Namokora",0,7.68834447860718,8.46566581726074,1647,877,0.99210686095932,1634,262,1717,0.532483302975106,37.2738312082574,914,5,0
"118",2017-06-01,"Aduku",1,9.95810890197754,4.46103668212891,1116,686,0.64336917562724,718,770,1400,0.614695340501792,174.573476702509,861,6,1
"119",2017-06-01,"Anyeke",4,11.567684173584,5.03997611999512,745,476,0.966442953020134,720,905,859,0.638926174496644,72.8375838926175,549,6,1
"120",2017-06-01,"Aboke",4,10.5961275100708,5.09708738327026,873,661,0.998854524627721,872,905,893,0.757159221076747,15.1431844215349,676,6,1
"121",2017-06-01,"Awach",1,8.25061511993408,4.63683176040649,1967,1461,0.995424504321301,1958,868,2013,0.742755465175394,34.1667513980681,1495,6,1
"122",2017-06-01,"Lalogi",1,12.9517192840576,5.67038011550903,2260,1399,1,2260,703,2287,0.619026548672566,16.7137168141593,1416,6,1
